Daily_cases;Date;Open;High;Low;Close;Adj Close;Volume;Index;Name;Country_Name;Country_Code;WHO_region
5;01.07.2020;2991.18;3026.19;2984.98;3025.98;3025.98;273300;000001.SS;SSE Composite Index;China;CN;WPRO
23;30.06.2020;11563.6;11638;11563.6;11621.24;11621.24;2935300;TWII;TSEC weighted index;Taiwan;CN;WPRO
23;30.06.2020;11828.53;12013.6;11827.76;11992.35;11992.35;1509600;399001.SZ;Shenzhen Component;China;CN;WPRO
23;30.06.2020;2965.1;2990.82;2965.1;2984.67;2984.67;215000;000001.SS;SSE Composite Index;China;CN;WPRO
23;30.06.2020;24468.24;24598.61;24271.77;24427.19;24427.19;1892323300;HSI;HANG SENG INDEX;Hong Kong;CN;WPRO
14;29.06.2020;11608.8;11608.8;11500.65;11542.62;11542.62;2922300;TWII;TSEC weighted index;Taiwan;CN;WPRO
14;29.06.2020;11780.65;11814.64;11695.45;11752.36;11752.36;1495700;399001.SZ;Shenzhen Component;China;CN;WPRO
14;29.06.2020;2973.08;2977.91;2951.77;2961.52;2961.52;220600;000001.SS;SSE Composite Index;China;CN;WPRO
14;29.06.2020;24627.64;24627.64;24148.62;24301.28;24301.28;1835855400;HSI;HANG SENG INDEX;Hong Kong;CN;WPRO
29;26.06.2020;24697.98;24756.58;24537.77;24549.99;24549.99;1509260100;HSI;HANG SENG INDEX;Hong Kong;CN;WPRO
28;24.06.2020;11647.86;11701.23;11637.79;11660.67;11660.67;2861900;TWII;TSEC weighted index;Taiwan;CN;WPRO
28;24.06.2020;11813.36;11854.99;11760.47;11813.53;11813.53;1425100;399001.SZ;Shenzhen Component;China;CN;WPRO
28;24.06.2020;2972.98;2982.94;2971.22;2979.55;2979.55;213200;000001.SS;SSE Composite Index;China;CN;WPRO
