Date,Open,High,Low,Close*,Adj Close**,Volume,Index
"Feb 28, 2020","2,924.64","2,948.13","2,878.54","2,880.30","2,880.30","401,200",000001.SS
"Feb 27, 2020","2,992.49","3,009.46","2,980.48","2,991.33","2,991.33","350,500",000001.SS
"Feb 26, 2020","2,978.42","3,028.78","2,974.94","2,987.93","2,987.93","469,000",000001.SS
"Feb 25, 2020","2,982.07","3,016.95","2,943.72","3,013.05","3,013.05","441,600",000001.SS
"Feb 24, 2020","3,027.89","3,042.18","3,007.36","3,031.23","3,031.23","370,400",000001.SS
"Feb 21, 2020","3,022.25","3,058.90","3,020.14","3,039.67","3,039.67","364,600",000001.SS
"Feb 20, 2020","2,981.88","3,031.37","2,968.45","3,030.15","3,030.15","345,700",000001.SS
"Feb 19, 2020","2,979.52","2,998.27","2,971.82","2,975.40","2,975.40","315,100",000001.SS
"Feb 18, 2020","2,981.41","2,990.60","2,960.77","2,984.97","2,984.97","311,700",000001.SS
"Feb 17, 2020","2,924.99","2,983.64","2,924.99","2,983.62","2,983.62","313,200",000001.SS
"Feb 14, 2020","2,899.87","2,926.94","2,899.57","2,917.01","2,917.01","250,700",000001.SS
"Feb 13, 2020","2,927.14","2,935.41","2,901.24","2,906.07","2,906.07","274,800",000001.SS
"Feb 12, 2020","2,895.56","2,926.90","2,892.42","2,926.90","2,926.90","248,700",000001.SS
"Feb 11, 2020","2,894.54","2,913.82","2,882.24","2,901.67","2,901.67","269,200",000001.SS
"Feb 10, 2020","2,860.50","2,891.85","2,851.05","2,890.49","2,890.49","294,900",000001.SS
"Feb 07, 2020","2,858.93","2,875.96","2,838.77","2,875.96","2,875.96","309,500",000001.SS
"Feb 06, 2020","2,826.89","2,876.59","2,807.61","2,866.51","2,866.51","316,400",000001.SS
"Feb 05, 2020","2,792.37","2,842.74","2,778.86","2,818.09","2,818.09","309,800",000001.SS
"Feb 04, 2020","2,685.27","2,786.16","2,685.27","2,783.29","2,783.29","364,000",000001.SS
"Feb 03, 2020","2,716.70","2,766.58","2,716.70","2,746.61","2,746.61","215,900",000001.SS
"Jan 23, 2020","3,037.95","3,045.04","2,955.35","2,976.53","2,976.53","272,800",000001.SS
"Jan 22, 2020","3,038.49","3,069.25","3,006.27","3,060.75","3,060.75","223,900",000001.SS
"Jan 21, 2020","3,085.79","3,085.79","3,051.23","3,052.14","3,052.14","234,800",000001.SS
"Jan 20, 2020","3,082.11","3,096.31","3,070.48","3,095.79","3,095.79","210,500",000001.SS
"Jan 17, 2020","3,081.46","3,091.95","3,067.25","3,075.50","3,075.50","190,300",000001.SS
"Jan 16, 2020","3,095.73","3,096.37","3,070.88","3,074.08","3,074.08","203,400",000001.SS
"Jan 15, 2020","3,103.17","3,107.94","3,082.04","3,090.04","3,090.04","202,300",000001.SS
"Jan 14, 2020","3,120.67","3,127.17","3,105.60","3,106.82","3,106.82","230,000",000001.SS
"Jan 13, 2020","3,091.49","3,115.57","3,075.38","3,115.57","3,115.57","210,600",000001.SS
"Jan 10, 2020","3,102.29","3,105.23","3,081.40","3,092.29","3,092.29","210,400",000001.SS
"Jan 09, 2020","3,082.64","3,097.33","3,080.13","3,094.88","3,094.88","243,400",000001.SS
"Jan 08, 2020","3,094.24","3,094.24","3,059.13","3,066.89","3,066.89","297,900",000001.SS
"Jan 07, 2020","3,085.49","3,105.45","3,084.33","3,104.80","3,104.80","276,600",000001.SS
"Jan 06, 2020","3,070.91","3,107.20","3,065.31","3,083.41","3,083.41","312,600",000001.SS
"Jan 03, 2020","3,089.02","3,093.82","3,074.52","3,083.79","3,083.79","261,500",000001.SS
"Jan 02, 2020","3,066.34","3,098.10","3,066.34","3,085.20","3,085.20","292,500",000001.SS
"Nov 24, 2020","13,958.01","13,962.34","13,848.91","13,902.54","13,902.54","1,545,700",399001.SZ
"Nov 23, 2020","13,871.71","14,021.50","13,795.92","13,955.28","13,955.28","1,795,400",399001.SZ
"Nov 20, 2020","13,789.98","13,865.72","13,773.21","13,852.42","13,852.42","1,311,700",399001.SZ
"Nov 19, 2020","13,633.97","13,812.78","13,578.33","13,777.45","13,777.45","1,342,200",399001.SZ
"Nov 18, 2020","13,710.02","13,773.58","13,602.69","13,658.20","13,658.20","1,457,000",399001.SZ
"Nov 17, 2020","13,843.01","13,843.01","13,628.82","13,732.52","13,732.52","1,530,800",399001.SZ
"Nov 16, 2020","13,811.85","13,850.83","13,669.25","13,850.83","13,850.83","1,416,300",399001.SZ
"Nov 13, 2020","13,755.29","13,802.71","13,620.89","13,754.55","13,754.55","1,241,600",399001.SZ
"Nov 12, 2020","13,789.30","13,846.87","13,724.34","13,792.07","13,792.07","1,202,800",399001.SZ
"Nov 11, 2020","13,925.44","13,981.99","13,715.44","13,720.17","13,720.17","1,509,200",399001.SZ
"Nov 10, 2020","14,121.69","14,121.69","13,908.21","13,993.34","13,993.34","1,648,600",399001.SZ
"Nov 09, 2020","13,934.37","14,197.85","13,934.37","14,141.15","14,141.15","1,902,600",399001.SZ
"Nov 06, 2020","13,932.41","13,932.41","13,708.75","13,838.42","13,838.42","1,483,100",399001.SZ
"Nov 05, 2020","13,802.18","13,894.26","13,728.64","13,894.26","13,894.26","1,401,600",399001.SZ
"Nov 04, 2020","13,586.33","13,691.69","13,544.83","13,659.50","13,659.50","1,112,100",399001.SZ
"Nov 03, 2020","13,476.58","13,592.92","13,414.00","13,580.04","13,580.04","1,286,400",399001.SZ
"Nov 02, 2020","13,269.97","13,462.42","13,258.16","13,420.96","13,420.96","1,354,400",399001.SZ
"Oct 30, 2020","13,544.29","13,550.36","13,204.25","13,236.60","13,236.60","1,317,700",399001.SZ
"Oct 29, 2020","13,219.89","13,582.31","13,200.78","13,519.66","13,519.66","1,181,300",399001.SZ
"Oct 28, 2020","13,273.50","13,438.47","13,188.66","13,388.10","13,388.10","1,089,100",399001.SZ
"Oct 27, 2020","13,159.37","13,291.80","13,146.55","13,269.65","13,269.65","927,600",399001.SZ
"Oct 26, 2020","13,056.30","13,242.63","12,922.59","13,191.25","13,191.25","899,800",399001.SZ
"Oct 23, 2020","13,405.53","13,487.11","13,110.02","13,128.46","13,128.46","947,400",399001.SZ
"Oct 22, 2020","13,419.39","13,435.41","13,252.06","13,396.18","13,396.18","1,000,000",399001.SZ
"Oct 21, 2020","13,613.87","13,613.87","13,396.54","13,467.91","13,467.91","1,011,600",399001.SZ
"Oct 20, 2020","13,417.22","13,603.88","13,371.55","13,603.88","13,603.88","1,040,400",399001.SZ
"Oct 19, 2020","13,638.78","13,660.54","13,393.02","13,421.19","13,421.19","1,173,900",399001.SZ
"Oct 16, 2020","13,611.91","13,665.58","13,439.88","13,532.73","13,532.73","1,134,800",399001.SZ
"Oct 15, 2020","13,702.83","13,737.08","13,617.08","13,624.89","13,624.89","1,258,800",399001.SZ
"Oct 14, 2020","13,781.56","13,781.78","13,664.73","13,691.04","13,691.04","1,378,500",399001.SZ
"Oct 13, 2020","13,678.62","13,820.56","13,622.95","13,798.58","13,798.58","1,303,600",399001.SZ
"Oct 12, 2020","13,386.34","13,708.07","13,382.70","13,708.07","13,708.07","1,720,200",399001.SZ
"Oct 09, 2020","13,161.36","13,323.81","13,145.75","13,289.26","13,289.26","1,245,300",399001.SZ
"Sep 30, 2020","12,948.97","13,040.04","12,834.77","12,907.45","12,907.45","965,000",399001.SZ
"Sep 29, 2020","12,843.23","12,966.85","12,798.65","12,900.70","12,900.70","959,500",399001.SZ
"Sep 28, 2020","12,860.09","12,890.90","12,752.39","12,760.93","12,760.93","903,400",399001.SZ
"Sep 25, 2020","12,876.08","12,919.61","12,764.26","12,814.17","12,814.17","988,200",399001.SZ
"Sep 24, 2020","13,018.30","13,044.38","12,816.61","12,816.61","12,816.61","1,251,500",399001.SZ
"Sep 23, 2020","13,044.81","13,148.94","12,991.66","13,110.07","13,110.07","1,099,100",399001.SZ
"Sep 22, 2020","13,052.08","13,212.24","12,981.97","13,023.43","13,023.43","1,275,000",399001.SZ
"Sep 21, 2020","13,280.01","13,289.60","13,135.24","13,149.50","13,149.50","1,346,100",399001.SZ
"Sep 18, 2020","13,026.11","13,253.68","12,987.59","13,245.09","13,245.09","1,489,800",399001.SZ
"Sep 17, 2020","12,970.34","13,113.77","12,870.99","13,015.19","13,015.19","1,221,700",399001.SZ
"Sep 16, 2020","13,123.50","13,137.72","12,947.05","13,011.28","13,011.28","1,192,800",399001.SZ
"Sep 15, 2020","13,032.28","13,148.17","12,976.03","13,143.46","13,143.46","1,212,700",399001.SZ
"Sep 14, 2020","13,024.56","13,107.28","12,921.76","13,021.99","13,021.99","1,370,500",399001.SZ
"Sep 11, 2020","12,711.09","12,952.47","12,702.62","12,942.95","12,942.95","1,282,500",399001.SZ
"Sep 10, 2020","13,001.38","13,068.23","12,709.75","12,742.85","12,742.85","1,696,400",399001.SZ
"Sep 09, 2020","13,107.98","13,122.76","12,778.43","12,861.75","12,861.75","1,951,400",399001.SZ
"Sep 08, 2020","13,315.15","13,351.57","13,118.94","13,293.33","13,293.33","1,637,100",399001.SZ
"Sep 07, 2020","13,633.51","13,714.32","13,232.24","13,284.03","13,284.03","1,802,400",399001.SZ
"Sep 04, 2020","13,501.91","13,680.06","13,487.69","13,656.66","13,656.66","1,409,300",399001.SZ
"Sep 03, 2020","13,871.27","13,933.42","13,722.58","13,772.37","13,772.37","1,622,300",399001.SZ
"Sep 02, 2020","13,881.07","13,944.16","13,737.83","13,887.43","13,887.43","1,800,200",399001.SZ
"Sep 01, 2020","13,729.39","13,849.66","13,662.69","13,849.66","13,849.66","1,455,500",399001.SZ
"Aug 31, 2020","13,929.75","13,994.14","13,755.36","13,758.23","13,758.23","1,847,100",399001.SZ
"Aug 28, 2020","13,509.37","13,868.30","13,483.28","13,851.32","13,851.32","1,648,300",399001.SZ
"Aug 27, 2020","13,465.89","13,548.66","13,348.45","13,535.09","13,535.09","1,363,300",399001.SZ
"Aug 26, 2020","13,680.59","13,717.90","13,376.66","13,428.40","13,428.40","1,705,100",399001.SZ
"Aug 25, 2020","13,692.47","13,788.49","13,620.62","13,669.41","13,669.41","1,678,700",399001.SZ
"Aug 24, 2020","13,565.28","13,708.12","13,418.96","13,666.69","13,666.69","1,735,200",399001.SZ
"Aug 21, 2020","13,445.96","13,547.79","13,373.72","13,478.00","13,478.00","1,568,900",399001.SZ
"Aug 20, 2020","13,387.82","13,476.07","13,270.12","13,320.92","13,320.92","1,570,000",399001.SZ
"Aug 19, 2020","13,741.27","13,741.27","13,472.96","13,480.85","13,480.85","1,947,600",399001.SZ
"Aug 18, 2020","13,748.52","13,813.02","13,692.07","13,768.17","13,768.17","1,959,000",399001.SZ
"Aug 17, 2020","13,542.01","13,756.61","13,490.64","13,742.23","13,742.23","2,271,300",399001.SZ
"Aug 14, 2020","13,272.71","13,495.97","13,242.78","13,489.01","13,489.01","1,554,000",399001.SZ
"Aug 13, 2020","13,373.16","13,392.35","13,254.39","13,291.32","13,291.32","1,556,700",399001.SZ
"Aug 12, 2020","13,437.57","13,471.82","13,026.01","13,308.52","13,308.52","1,863,600",399001.SZ
"Aug 11, 2020","13,668.31","13,811.52","13,450.23","13,466.27","13,466.27","1,890,000",399001.SZ
"Aug 10, 2020","13,576.32","13,752.29","13,453.95","13,657.31","13,657.31","1,878,100",399001.SZ
"Aug 07, 2020","13,813.76","13,847.20","13,411.67","13,648.50","13,648.50","2,192,900",399001.SZ
"Aug 06, 2020","13,972.30","13,972.30","13,661.84","13,863.13","13,863.13","2,358,400",399001.SZ
"Aug 05, 2020","13,859.32","13,993.67","13,726.62","13,960.93","13,960.93","2,032,000",399001.SZ
"Aug 04, 2020","13,966.73","14,012.71","13,779.22","13,860.46","13,860.46","2,299,300",399001.SZ
"Aug 03, 2020","13,771.74","13,964.56","13,712.98","13,964.56","13,964.56","2,403,100",399001.SZ
"Jul 31, 2020","13,464.21","13,748.03","13,399.86","13,637.88","13,637.88","2,078,900",399001.SZ
"Jul 30, 2020","13,595.77","13,619.49","13,432.13","13,466.85","13,466.85","1,941,900",399001.SZ
"Jul 29, 2020","13,117.19","13,557.44","13,085.95","13,557.44","13,557.44","1,885,100",399001.SZ
"Jul 28, 2020","13,107.43","13,196.62","13,022.82","13,147.35","13,147.35","1,602,100",399001.SZ
"Jul 27, 2020","13,013.77","13,093.84","12,838.87","12,976.87","12,976.87","1,670,800",399001.SZ
"Jul 24, 2020","13,547.81","13,602.79","12,868.95","12,935.70","12,935.70","2,458,100",399001.SZ
"Jul 23, 2020","13,661.50","13,661.50","13,661.50","13,661.50","13,661.50",-,399001.SZ
"Jul 22, 2020","13,507.35","13,816.67","13,459.88","13,657.03","13,657.03","2,307,800",399001.SZ
"Jul 21, 2020","13,480.39","13,572.93","13,396.58","13,536.17","13,536.17","2,158,000",399001.SZ
"Jul 20, 2020","13,303.80","13,448.85","13,032.40","13,448.85","13,448.85","2,345,500",399001.SZ
"Jul 17, 2020","13,002.84","13,315.44","12,916.08","13,114.94","13,114.94","2,248,500",399001.SZ
"Jul 16, 2020","13,731.28","13,853.44","12,966.32","12,996.34","12,996.34","2,913,100",399001.SZ
"Jul 15, 2020","14,017.93","14,077.56","13,646.66","13,734.13","13,734.13","2,945,000",399001.SZ
"Jul 14, 2020","14,121.33","14,151.00","13,698.27","13,996.46","13,996.46","3,314,700",399001.SZ
"Jul 13, 2020","13,699.22","14,149.14","13,699.22","14,149.14","14,149.14","3,305,000",399001.SZ
"Jul 10, 2020","13,662.38","13,831.61","13,599.03","13,671.24","13,671.24","3,203,400",399001.SZ
"Jul 09, 2020","13,399.47","13,792.63","13,385.43","13,754.74","13,754.74","3,517,800",399001.SZ
"Jul 08, 2020","13,170.20","13,428.94","13,059.24","13,406.37","13,406.37","3,144,100",399001.SZ
"Jul 07, 2020","13,084.65","13,407.19","12,997.17","13,163.98","13,163.98","3,635,400",399001.SZ
"Jul 06, 2020","12,519.50","12,945.71","12,519.50","12,941.72","12,941.72","3,341,900",399001.SZ
"Jul 03, 2020","12,295.62","12,433.68","12,232.70","12,433.26","12,433.26","2,558,700",399001.SZ
"Jul 02, 2020","12,095.85","12,278.83","12,055.95","12,269.49","12,269.49","2,386,700",399001.SZ
"Jul 01, 2020","12,024.84","12,130.30","11,945.89","12,112.96","12,112.96","1,819,600",399001.SZ
"Jun 30, 2020","11,828.53","12,013.60","11,827.76","11,992.35","11,992.35","1,509,600",399001.SZ
"Jun 29, 2020","11,780.65","11,814.64","11,695.45","11,752.36","11,752.36","1,495,700",399001.SZ
"Jun 24, 2020","11,813.36","11,854.99","11,760.47","11,813.53","11,813.53","1,425,100",399001.SZ
"Jun 23, 2020","11,711.28","11,796.41","11,651.83","11,794.01","11,794.01","1,582,600",399001.SZ
"Jun 22, 2020","11,680.41","11,756.86","11,658.81","11,702.44","11,702.44","1,746,900",399001.SZ
"Jun 19, 2020","11,505.69","11,694.89","11,500.53","11,668.13","11,668.13","1,643,900",399001.SZ
"Jun 18, 2020","11,416.08","11,503.38","11,397.57","11,494.55","11,494.55","1,735,900",399001.SZ
"Jun 17, 2020","11,421.03","11,421.03","11,330.37","11,420.84","11,420.84","1,563,000",399001.SZ
"Jun 16, 2020","11,312.81","11,398.97","11,293.90","11,398.97","11,398.97","1,528,000",399001.SZ
"Jun 15, 2020","11,241.26","11,353.16","11,192.27","11,192.27","11,192.27","1,689,200",399001.SZ
"Jun 12, 2020","11,017.15","11,306.14","11,003.32","11,251.71","11,251.71","1,552,800",399001.SZ
"Jun 11, 2020","11,328.10","11,405.01","11,180.75","11,243.62","11,243.62","1,582,200",399001.SZ
"Jun 10, 2020","11,296.13","11,338.24","11,249.43","11,335.86","11,335.86","1,381,900",399001.SZ
"Jun 09, 2020","11,238.44","11,303.54","11,195.00","11,284.24","11,284.24","1,426,600",399001.SZ
"Jun 08, 2020","11,266.93","11,340.03","11,195.85","11,215.76","11,215.76","1,603,200",399001.SZ
"Jun 05, 2020","11,153.27","11,180.60","11,087.25","11,180.60","11,180.60","1,361,300",399001.SZ
"Jun 04, 2020","11,146.29","11,165.14","11,080.51","11,139.26","11,139.26","1,479,200",399001.SZ
"Jun 03, 2020","11,154.64","11,204.52","11,100.69","11,108.36","11,108.36","1,847,200",399001.SZ
"Jun 02, 2020","11,133.62","11,146.85","11,059.19","11,112.50","11,112.50","1,908,300",399001.SZ
"Jun 01, 2020","10,837.49","11,123.19","10,837.49","11,102.15","11,102.15","1,744,300",399001.SZ
"May 29, 2020","10,615.14","10,764.87","10,588.74","10,746.08","10,746.08","1,210,300",399001.SZ
"May 28, 2020","10,680.87","10,727.99","10,505.79","10,653.49","10,653.49","1,156,400",399001.SZ
"May 27, 2020","10,823.24","10,823.24","10,657.81","10,682.70","10,682.70","1,129,900",399001.SZ
"May 26, 2020","10,655.98","10,816.71","10,647.25","10,815.43","10,815.43","1,065,600",399001.SZ
"May 25, 2020","10,602.47","10,629.61","10,532.86","10,592.84","10,592.84","980,400",399001.SZ
"May 22, 2020","10,832.91","10,832.91","10,559.30","10,604.97","10,604.97","1,273,400",399001.SZ
"May 21, 2020","10,999.07","11,007.14","10,818.79","10,845.40","10,845.40","1,365,000",399001.SZ
"May 20, 2020","11,056.98","11,056.98","10,914.75","10,948.48","10,948.48","1,491,700",399001.SZ
"May 19, 2020","11,023.43","11,052.85","10,978.72","11,052.85","11,052.85","1,311,500",399001.SZ
"May 18, 2020","10,969.08","11,017.50","10,858.46","10,921.15","10,921.15","1,617,400",399001.SZ
"May 15, 2020","11,013.16","11,039.68","10,919.54","10,964.89","10,964.89","1,373,500",399001.SZ
"May 14, 2020","11,026.71","11,047.38","10,955.54","10,962.15","10,962.15","1,367,700",399001.SZ
"May 13, 2020","10,978.31","11,096.62","10,954.69","11,074.59","11,074.59","1,274,100",399001.SZ
"May 12, 2020","10,972.05","11,018.93","10,871.61","11,015.56","11,015.56","1,328,100",399001.SZ
"May 11, 2020","11,053.82","11,096.28","10,902.60","10,969.28","10,969.28","1,568,100",399001.SZ
"May 08, 2020","10,923.61","11,054.31","10,904.88","11,001.58","11,001.58","1,546,500",399001.SZ
"May 07, 2020","10,899.92","10,926.83","10,832.09","10,863.29","10,863.29","1,485,300",399001.SZ
"May 06, 2020","10,618.17","10,884.34","10,613.89","10,883.22","10,883.22","1,680,000",399001.SZ
"Apr 30, 2020","10,575.52","10,751.75","10,575.52","10,721.78","10,721.78","1,596,700",399001.SZ
"Apr 29, 2020","10,460.99","10,586.57","10,449.37","10,514.17","10,514.17","1,186,200",399001.SZ
"Apr 28, 2020","10,477.76","10,547.75","10,194.15","10,501.15","10,501.15","1,590,300",399001.SZ
"Apr 27, 2020","10,449.13","10,531.39","10,367.29","10,452.17","10,452.17","1,236,200",399001.SZ
"Apr 24, 2020","10,565.09","10,577.03","10,388.66","10,423.46","10,423.46","1,352,700",399001.SZ
"Apr 23, 2020","10,657.40","10,667.01","10,557.94","10,564.05","10,564.05","1,421,400",399001.SZ
"Apr 22, 2020","10,424.45","10,617.19","10,409.85","10,617.19","10,617.19","1,297,100",399001.SZ
"Apr 21, 2020","10,577.72","10,577.72","10,394.44","10,506.86","10,506.86","1,464,300",399001.SZ
"Apr 20, 2020","10,553.55","10,621.50","10,523.59","10,621.50","10,621.50","1,421,200",399001.SZ
"Apr 17, 2020","10,562.90","10,624.54","10,507.80","10,527.99","10,527.99","1,711,500",399001.SZ
"Apr 16, 2020","10,361.77","10,489.13","10,346.11","10,470.79","10,470.79","1,383,300",399001.SZ
"Apr 15, 2020","10,468.46","10,528.73","10,404.51","10,417.37","10,417.37","1,547,600",399001.SZ
"Apr 14, 2020","10,300.96","10,475.71","10,276.37","10,475.71","10,475.71","1,383,600",399001.SZ
"Apr 13, 2020","10,225.53","10,295.17","10,173.12","10,223.16","10,223.16","1,145,300",399001.SZ
"Apr 10, 2020","10,459.70","10,509.00","10,265.88","10,298.41","10,298.41","1,449,200",399001.SZ
"Apr 09, 2020","10,453.86","10,485.30","10,401.17","10,463.05","10,463.05","1,386,700",399001.SZ
"Apr 08, 2020","10,372.76","10,426.40","10,344.44","10,386.55","10,386.55","1,538,400",399001.SZ
"Apr 07, 2020","10,312.71","10,441.74","10,296.72","10,428.91","10,428.91","1,706,400",399001.SZ
"Apr 03, 2020","10,155.56","10,212.91","10,069.64","10,110.11","10,110.11","1,321,800",399001.SZ
"Apr 02, 2020","9,910.38","10,179.20","9,896.65","10,179.20","10,179.20","1,445,500",399001.SZ
"Apr 01, 2020","9,967.12","10,127.10","9,927.92","9,951.84","9,951.84","1,488,300",399001.SZ
"Mar 31, 2020","10,008.03","10,047.98","9,925.68","9,962.30","9,962.30","1,317,900",399001.SZ
"Mar 30, 2020","9,953.04","9,985.38","9,791.02","9,904.95","9,904.95","1,502,800",399001.SZ
"Mar 27, 2020","10,300.62","10,310.53","10,105.72","10,109.91","10,109.91","1,423,400",399001.SZ
"Mar 26, 2020","10,161.94","10,281.57","10,112.62","10,155.36","10,155.36","1,555,200",399001.SZ
"Mar 25, 2020","10,171.47","10,255.58","10,111.36","10,241.08","10,241.08","1,809,200",399001.SZ
"Mar 24, 2020","9,900.22","9,945.92","9,634.97","9,921.68","9,921.68","1,692,200",399001.SZ
"Mar 23, 2020","9,828.90","9,929.96","9,659.35","9,691.53","9,691.53","1,634,700",399001.SZ
"Mar 20, 2020","10,150.78","10,174.51","9,964.29","10,150.13","10,150.13","1,583,700",399001.SZ
"Mar 19, 2020","10,023.12","10,101.80","9,719.49","10,019.86","10,019.86","1,933,200",399001.SZ
"Mar 18, 2020","10,294.96","10,479.78","10,029.57","10,029.57","10,029.57","1,974,900",399001.SZ
"Mar 17, 2020","10,337.92","10,449.33","9,885.86","10,202.75","10,202.75","1,957,500",399001.SZ
"Mar 16, 2020","10,867.66","10,867.66","10,217.93","10,253.28","10,253.28","2,261,500",399001.SZ
"Mar 13, 2020","10,382.22","10,956.51","10,380.17","10,831.13","10,831.13","2,245,600",399001.SZ
"Mar 12, 2020","11,022.40","11,070.41","10,842.38","10,941.01","10,941.01","1,869,800",399001.SZ
"Mar 11, 2020","11,436.44","11,444.78","11,197.09","11,200.05","11,200.05","2,046,700",399001.SZ
"Mar 10, 2020","11,016.92","11,406.30","10,916.95","11,403.47","11,403.47","2,412,300",399001.SZ
"Mar 09, 2020","11,363.79","11,407.47","11,100.91","11,108.55","11,108.55","2,489,100",399001.SZ
"Mar 06, 2020","11,555.46","11,690.20","11,541.78","11,582.82","11,582.82","2,136,600",399001.SZ
"Mar 05, 2020","11,644.41","11,739.84","11,521.29","11,711.37","11,711.37","2,529,900",399001.SZ
"Mar 04, 2020","11,493.02","11,493.02","11,493.02","11,493.02","11,493.02",-,399001.SZ
"Mar 03, 2020","11,597.66","11,734.18","11,378.76","11,484.21","11,484.21","2,659,900",399001.SZ
"Mar 02, 2020","11,381.76","11,381.76","11,381.76","11,381.76","11,381.76",-,399001.SZ
"Feb 28, 2020","11,150.66","11,338.35","10,962.24","10,980.77","10,980.77","2,800,200",399001.SZ
"Feb 27, 2020","11,555.82","11,684.50","11,401.32","11,534.02","11,534.02","2,464,500",399001.SZ
"Feb 26, 2020","11,497.55","11,497.55","11,497.55","11,497.55","11,497.55",-,399001.SZ
"Feb 25, 2020","11,856.08","11,856.08","11,856.08","11,856.08","11,856.08",-,399001.SZ
"Feb 24, 2020","11,620.63","11,809.75","11,548.41","11,772.38","11,772.38","2,774,300",399001.SZ
"Feb 21, 2020","11,506.67","11,727.89","11,493.63","11,629.70","11,629.70","2,674,700",399001.SZ
"Feb 20, 2020","11,509.09","11,509.09","11,509.09","11,509.09","11,509.09",-,399001.SZ
"Feb 19, 2020","11,300.16","11,387.99","11,229.55","11,235.60","11,235.60","2,339,600",399001.SZ
"Feb 18, 2020","11,306.49","11,306.49","11,306.49","11,306.49","11,306.49",-,399001.SZ
"Feb 17, 2020","10,974.93","11,241.50","10,974.93","11,241.50","11,241.50","2,168,300",399001.SZ
"Feb 14, 2020","10,854.46","11,017.65","10,822.13","10,916.31","10,916.31","1,870,400",399001.SZ
"Feb 13, 2020","10,864.32","10,864.32","10,864.32","10,864.32","10,864.32",-,399001.SZ
"Feb 12, 2020","10,940.80","10,940.80","10,940.80","10,940.80","10,940.80",-,399001.SZ
"Feb 11, 2020","10,749.97","10,839.19","10,678.11","10,768.63","10,768.63","1,810,500",399001.SZ
"Feb 10, 2020","10,728.46","10,728.46","10,728.46","10,728.46","10,728.46",-,399001.SZ
"Feb 07, 2020","10,569.65","10,629.15","10,441.90","10,611.55","10,611.55","2,161,300",399001.SZ
"Feb 06, 2020","10,306.12","10,633.17","10,214.81","10,601.34","10,601.34","2,280,800",399001.SZ
"Feb 05, 2020","10,305.50","10,305.50","10,305.50","10,305.50","10,305.50",-,399001.SZ
"Feb 04, 2020","9,578.87","10,095.69","9,578.87","10,089.67","10,089.67","2,393,200",399001.SZ
"Feb 03, 2020","9,779.67","9,779.67","9,779.67","9,779.67","9,779.67",-,399001.SZ
"Jan 23, 2020","10,947.86","11,026.00","10,572.27","10,681.90","10,681.90","1,860,300",399001.SZ
"Jan 22, 2020","10,896.55","11,105.69","10,761.68","11,072.06","11,072.06","159,200",399001.SZ
"Jan 21, 2020","11,077.66","11,078.04","10,948.58","10,953.41","10,953.41",100,399001.SZ
"Jan 20, 2020","10,981.50","11,115.88","10,936.80","11,115.88","11,115.88","151,900",399001.SZ
"Jan 17, 2020","11,001.68","11,045.25","10,927.84","10,954.39","10,954.39","132,800",399001.SZ
"Jan 16, 2020","10,986.65","11,008.21","10,934.72","10,967.44","10,967.44","140,500",399001.SZ
"Jan 15, 2020","10,978.28","11,001.81","10,882.79","10,972.32","10,972.32","139,100",399001.SZ
"Jan 14, 2020","11,074.89","11,086.81","10,983.42","10,988.77","10,988.77","164,700",399001.SZ
"Jan 13, 2020","10,894.00","11,040.20","10,851.72","11,040.20","11,040.20","151,200",399001.SZ
"Jan 10, 2020","10,927.98","10,933.81","10,833.52","10,879.84","10,879.84","145,700",399001.SZ
"Jan 09, 2020","10,807.04","10,899.48","10,807.04","10,898.17","10,898.17","170,000",399001.SZ
"Jan 08, 2020","10,776.71","10,851.28","10,681.02","10,706.87","10,706.87","202,900",399001.SZ
"Jan 07, 2020","10,725.18","10,829.05","10,723.86","10,829.05","10,829.05","171,800",399001.SZ
"Jan 06, 2020","10,599.41","10,799.58","10,577.78","10,698.27","10,698.27","187,700",399001.SZ
"Jan 03, 2020","10,666.66","10,689.59","10,594.36","10,656.41","10,656.41","159,000",399001.SZ
"Jan 02, 2020","10,509.12","10,663.55","10,479.77","10,638.82","10,638.82","183,700",399001.SZ
"Nov 25, 2020","6,644.10","6,713.30","6,644.10","6,683.30","6,683.30","969,700",^AXJO
"Nov 24, 2020","6,561.60","6,661.40","6,561.60","6,644.10","6,644.10","811,500",^AXJO
"Nov 23, 2020","6,539.20","6,594.00","6,539.20","6,561.60","6,561.60","554,400",^AXJO
"Nov 20, 2020","6,544.00","6,562.10","6,535.60","6,539.20","6,539.20","636,700",^AXJO
"Nov 19, 2020","6,531.10","6,547.20","6,498.00","6,547.20","6,547.20","701,300",^AXJO
"Nov 18, 2020","6,498.20","6,541.20","6,494.70","6,531.10","6,531.10","824,200",^AXJO
"Nov 17, 2020","6,496.30","6,527.70","6,490.20","6,498.20","6,498.20","983,100",^AXJO
"Nov 16, 2020","6,405.20","6,487.30","6,405.20","6,484.30","6,484.30","40,200",^AXJO
"Nov 13, 2020","6,418.40","6,418.40","6,377.60","6,405.20","6,405.20","688,600",^AXJO
"Nov 12, 2020","6,454.70","6,470.90","6,399.60","6,418.20","6,418.20","834,400",^AXJO
"Nov 11, 2020","6,340.50","6,451.00","6,340.50","6,449.70","6,449.70","1,025,500",^AXJO
