Daily_cases;Date;Country
0;12.01.2020;FR
0;11.01.2020;FR
0;10.01.2020;FR
0;09.01.2020;FR
0;08.01.2020;FR
0;07.01.2020;FR
0;06.01.2020;FR
0;05.01.2020;FR
0;04.01.2020;FR
17,767;06.12.2020;DE
23,318;05.12.2020;DE
23,448;04.12.2020;DE
22,046;03.12.2020;DE
17,270;02.12.2020;DE
13,604;01.12.2020;DE
11,169;30.11.2020;DE
14,611;29.11.2020;DE
21,695;28.11.2020;DE
22,806;27.11.2020;DE
22,268;26.11.2020;DE
18,633;25.11.2020;DE
13,554;24.11.2020;DE
10,864;23.11.2020;DE
15,741;22.11.2020;DE
22,964;21.11.2020;DE
23,648;20.11.2020;DE
22,609;19.11.2020;DE
17,561;18.11.2020;DE
14,419;17.11.2020;DE
10,824;16.11.2020;DE
16,947;15.11.2020;DE
22,461;14.11.2020;DE
23,542;13.11.2020;DE
21,866;12.11.2020;DE
18,487;11.11.2020;DE
15,332;10.11.2020;DE
13,363;09.11.2020;DE
16,017;08.11.2020;DE
23,399;07.11.2020;DE
21,506;06.11.2020;DE
19,990;05.11.2020;DE
17,214;04.11.2020;DE
15,352;03.11.2020;DE
12,097;02.11.2020;DE
14,177;01.11.2020;DE
19,059;31.10.2020;DE
18,681;30.10.2020;DE
16,774;29.10.2020;DE
14,964;28.10.2020;DE
11,409;27.10.2020;DE
8,685;26.10.2020;DE
11,176;25.10.2020;DE
14,714;24.10.2020;DE
11,242;23.10.2020;DE
11,287;22.10.2020;DE
7,595;21.10.2020;DE
6,868;20.10.2020;DE
4,325;19.10.2020;DE
5,587;18.10.2020;DE
7,830;17.10.2020;DE
7,334;16.10.2020;DE
6,638;15.10.2020;DE
5,132;14.10.2020;DE
4,122;13.10.2020;DE
2,467;12.10.2020;DE
3,483;11.10.2020;DE
4,721;10.10.2020;DE
4,516;09.10.2020;DE
4,058;08.10.2020;DE
2,828;07.10.2020;DE
2,639;06.10.2020;DE
1,382;05.10.2020;DE
2,279;04.10.2020;DE
2,563;03.10.2020;DE
2,673;02.10.2020;DE
2,503;01.10.2020;DE
1,798;30.09.2020;DE
2,089;29.09.2020;DE
1,192;28.09.2020;DE
1,410;27.09.2020;DE
2,507;26.09.2020;DE
2,153;25.09.2020;DE
2,143;24.09.2020;DE
1,769;23.09.2020;DE
1,821;22.09.2020;DE
922;21.09.2020;DE
1,345;20.09.2020;DE
2,297;19.09.2020;DE
1,916;18.09.2020;DE
2,194;17.09.2020;DE
1,901;16.09.2020;DE
1,407;15.09.2020;DE
927;14.09.2020;DE
948;13.09.2020;DE
1,630;12.09.2020;DE
1,484;11.09.2020;DE
1,892;10.09.2020;DE
1,176;09.09.2020;DE
1,499;08.09.2020;DE
814;07.09.2020;DE
988;06.09.2020;DE
1,378;05.09.2020;DE
1,453;04.09.2020;DE
1,311;03.09.2020;DE
1,256;02.09.2020;DE
1,218;01.09.2020;DE
610;31.08.2020;DE
785;30.08.2020;DE
1,479;29.08.2020;DE
1,571;28.08.2020;DE
1,507;27.08.2020;DE
1,576;26.08.2020;DE
1,278;25.08.2020;DE
711;24.08.2020;DE
782;23.08.2020;DE
2,034;22.08.2020;DE
1,427;21.08.2020;DE
1,707;20.08.2020;DE
1,510;19.08.2020;DE
1,390;18.08.2020;DE
561;17.08.2020;DE
625;16.08.2020;DE
1,415;15.08.2020;DE
1,449;14.08.2020;DE
1,445;13.08.2020;DE
1,226;12.08.2020;DE
966;11.08.2020;DE
436;10.08.2020;DE
555;09.08.2020;DE
1,122;08.08.2020;DE
1,147;07.08.2020;DE
1,045;06.08.2020;DE
741;05.08.2020;DE
879;04.08.2020;DE
509;03.08.2020;DE
240;02.08.2020;DE
955;01.08.2020;DE
870;31.07.2020;DE
902;30.07.2020;DE
684;29.07.2020;DE
633;28.07.2020;DE
340;27.07.2020;DE
305;26.07.2020;DE
781;25.07.2020;DE
815;24.07.2020;DE
569;23.07.2020;DE
454;22.07.2020;DE
522;21.07.2020;DE
249;20.07.2020;DE
202;19.07.2020;DE
529;18.07.2020;DE
583;17.07.2020;DE
534;16.07.2020;DE
351;15.07.2020;DE
412;14.07.2020;DE
159;13.07.2020;DE
248;12.07.2020;DE
378;11.07.2020;DE
395;10.07.2020;DE
442;09.07.2020;DE
397;08.07.2020;DE
390;07.07.2020;DE
219;06.07.2020;DE
239;05.07.2020;DE
422;04.07.2020;DE
446;03.07.2020;DE
503;02.07.2020;DE
466;01.07.2020;DE
498;30.06.2020;DE
262;29.06.2020;DE
256;28.06.2020;DE
687;27.06.2020;DE
477;26.06.2020;DE
630;25.06.2020;DE
587;24.06.2020;DE
503;23.06.2020;DE
537;22.06.2020;DE
687;21.06.2020;DE
601;20.06.2020;DE
770;19.06.2020;DE
580;18.06.2020;DE
345;17.06.2020;DE
378;16.06.2020;DE
192;15.06.2020;DE
247;14.06.2020;DE
348;13.06.2020;DE
258;12.06.2020;DE
555;11.06.2020;DE
318;10.06.2020;DE
350;09.06.2020;DE
214;08.06.2020;DE
301;07.06.2020;DE
407;06.06.2020;DE
507;05.06.2020;DE
394;04.06.2020;DE
342;03.06.2020;DE
213;02.06.2020;DE
333;01.06.2020;DE
286;31.05.2020;DE
738;30.05.2020;DE
741;29.05.2020;DE
353;28.05.2020;DE
362;27.05.2020;DE
432;26.05.2020;DE
289;25.05.2020;DE
431;24.05.2020;DE
638;23.05.2020;DE
460;22.05.2020;DE
745;21.05.2020;DE
797;20.05.2020;DE
513;19.05.2020;DE
342;18.05.2020;DE
583;17.05.2020;DE
620;16.05.2020;DE
913;15.05.2020;DE
933;14.05.2020;DE
798;13.05.2020;DE
933;12.05.2020;DE
357;11.05.2020;DE
667;10.05.2020;DE
1,251;09.05.2020;DE
1,209;08.05.2020;DE
1,284;07.05.2020;DE
947;06.05.2020;DE
685;05.05.2020;DE
679;04.05.2020;DE
793;03.05.2020;DE
945;02.05.2020;DE
1,639;01.05.2020;DE
1,478;30.04.2020;DE
1,304;29.04.2020;DE
1,144;28.04.2020;DE
1,018;27.04.2020;DE
1,737;26.04.2020;DE
2,055;25.04.2020;DE
2,337;24.04.2020;DE
2,352;23.04.2020;DE
2,237;22.04.2020;DE
1,785;21.04.2020;DE
1,775;20.04.2020;DE
2,458;19.04.2020;DE
3,609;18.04.2020;DE
3,380;17.04.2020;DE
2,866;16.04.2020;DE
2,486;15.04.2020;DE
2,082;14.04.2020;DE
2,537;13.04.2020;DE
2,821;12.04.2020;DE
4,133;11.04.2020;DE
5,323;10.04.2020;DE
4,974;09.04.2020;DE
4,003;08.04.2020;DE
3,834;07.04.2020;DE
3,677;06.04.2020;DE
5,936;05.04.2020;DE
6,082;04.04.2020;DE
6,174;03.04.2020;DE
6,156;02.04.2020;DE
5,453;01.04.2020;DE
4,615;31.03.2020;DE
4,751;30.03.2020;DE
3,965;29.03.2020;DE
6,294;28.03.2020;DE
5,780;27.03.2020;DE
4,954;26.03.2020;DE
2,342;25.03.2020;DE
4,438;24.03.2020;DE
3,311;23.03.2020;DE
3,276;22.03.2020;DE
4,049;21.03.2020;DE
5,940;20.03.2020;DE
1,042;19.03.2020;DE
1,144;18.03.2020;DE
1,174;17.03.2020;DE
1,043;16.03.2020;DE
733;15.03.2020;DE
693;14.03.2020;DE
802;13.03.2020;DE
271;12.03.2020;DE
157;11.03.2020;DE
237;10.03.2020;DE
55;09.03.2020;DE
163;08.03.2020;DE
284;07.03.2020;DE
138;06.03.2020;DE
66;05.03.2020;DE
39;04.03.2020;DE
28;03.03.2020;DE
18;02.03.2020;DE
54;01.03.2020;DE
10;29.02.2020;DE
26;28.02.2020;DE
4;27.02.2020;DE
2;26.02.2020;DE
0;25.02.2020;DE
0;24.02.2020;DE
0;23.02.2020;DE
0;22.02.2020;DE
0;21.02.2020;DE
0;20.02.2020;DE
0;19.02.2020;DE
0;18.02.2020;DE
0;17.02.2020;DE
0;16.02.2020;DE
0;15.02.2020;DE
0;14.02.2020;DE
0;13.02.2020;DE
2;12.02.2020;DE
0;11.02.2020;DE
0;10.02.2020;DE
0;09.02.2020;DE
1;08.02.2020;DE
1;07.02.2020;DE
0;06.02.2020;DE
0;05.02.2020;DE
2;04.02.2020;DE
1;03.02.2020;DE
1;02.02.2020;DE
2;01.02.2020;DE
1;31.01.2020;DE
0;30.01.2020;DE
3;29.01.2020;DE
1;28.01.2020;DE
0;27.01.2020;DE
0;26.01.2020;DE
0;25.01.2020;DE
0;24.01.2020;DE
0;23.01.2020;DE
0;22.01.2020;DE
0;21.01.2020;DE
0;20.01.2020;DE
0;19.01.2020;DE
0;18.01.2020;DE
0;17.01.2020;DE
0;16.01.2020;DE
0;15.01.2020;DE
0;14.01.2020;DE
0;13.01.2020;DE
0;12.01.2020;DE
0;11.01.2020;DE
0;10.01.2020;DE
0;09.01.2020;DE
0;08.01.2020;DE
0;07.01.2020;DE
0;06.01.2020;DE
0;05.01.2020;DE
0;04.01.2020;DE
32,981;07.12.2020;IN
36,011;06.12.2020;IN
36,652;05.12.2020;IN
36,595;04.12.2020;IN
35,551;03.12.2020;IN
36,604;02.12.2020;IN
31,118;01.12.2020;IN
38,772;30.11.2020;IN
41,810;29.11.2020;IN
41,322;28.11.2020;IN
43,082;27.11.2020;IN
44,489;26.11.2020;IN
44,376;25.11.2020;IN
37,975;24.11.2020;IN
44,059;23.11.2020;IN
45,209;22.11.2020;IN
46,232;21.11.2020;IN
45,882;20.11.2020;IN
45,576;19.11.2020;IN
38,617;18.11.2020;IN
29,163;17.11.2020;IN
30,548;16.11.2020;IN
41,100;15.11.2020;IN
44,684;14.11.2020;IN
44,879;13.11.2020;IN
47,905;12.11.2020;IN
44,281;11.11.2020;IN
38,073;10.11.2020;IN
45,903;09.11.2020;IN
45,674;08.11.2020;IN
50,356;07.11.2020;IN
47,638;06.11.2020;IN
50,210;05.11.2020;IN
46,253;04.11.2020;IN
38,310;03.11.2020;IN
45,231;02.11.2020;IN
46,963;01.11.2020;IN
48,268;31.10.2020;IN
48,648;30.10.2020;IN
49,881;29.10.2020;IN
43,893;28.10.2020;IN
36,470;27.10.2020;IN
45,148;26.10.2020;IN
50,129;25.10.2020;IN
53,370;24.10.2020;IN
54,366;23.10.2020;IN
55,839;22.10.2020;IN
54,044;21.10.2020;IN
46,790;20.10.2020;IN
55,722;19.10.2020;IN
61,871;18.10.2020;IN
62,212;17.10.2020;IN
63,371;16.10.2020;IN
67,708;15.10.2020;IN
63,509;14.10.2020;IN
55,342;13.10.2020;IN
66,732;12.10.2020;IN
74,383;11.10.2020;IN
73,272;10.10.2020;IN
70,496;09.10.2020;IN
78,524;08.10.2020;IN
72,049;07.10.2020;IN
61,267;06.10.2020;IN
74,442;05.10.2020;IN
75,829;04.10.2020;IN
79,476;03.10.2020;IN
81,484;02.10.2020;IN
86,821;01.10.2020;IN
80,472;30.09.2020;IN
70,589;29.09.2020;IN
82,170;28.09.2020;IN
88,600;27.09.2020;IN
85,362;26.09.2020;IN
86,052;25.09.2020;IN
86,508;24.09.2020;IN
83,347;23.09.2020;IN
75,083;22.09.2020;IN
86,961;21.09.2020;IN
92,605;20.09.2020;IN
93,337;19.09.2020;IN
96,424;18.09.2020;IN
97,894;17.09.2020;IN
90,123;16.09.2020;IN
83,809;15.09.2020;IN
92,071;14.09.2020;IN
94,372;13.09.2020;IN
97,570;12.09.2020;IN
96,551;11.09.2020;IN
95,735;10.09.2020;IN
89,706;09.09.2020;IN
75,809;08.09.2020;IN
90,802;07.09.2020;IN
90,632;06.09.2020;IN
86,432;05.09.2020;IN
83,341;04.09.2020;IN
83,883;03.09.2020;IN
78,357;02.09.2020;IN
69,921;01.09.2020;IN
78,512;31.08.2020;IN
78,761;30.08.2020;IN
76,472;29.08.2020;IN
77,266;28.08.2020;IN
75,760;27.08.2020;IN
67,151;26.08.2020;IN
60,975;25.08.2020;IN
61,408;24.08.2020;IN
69,239;23.08.2020;IN
69,878;22.08.2020;IN
68,898;21.08.2020;IN
69,652;20.08.2020;IN
64,531;19.08.2020;IN
55,079;18.08.2020;IN
57,981;17.08.2020;IN
63,490;16.08.2020;IN
65,002;15.08.2020;IN
64,553;14.08.2020;IN
66,999;13.08.2020;IN
60,963;12.08.2020;IN
53,601;11.08.2020;IN
62,064;10.08.2020;IN
64,399;09.08.2020;IN
61,537;08.08.2020;IN
62,538;07.08.2020;IN
56,282;06.08.2020;IN
52,509;05.08.2020;IN
52,050;04.08.2020;IN
52,972;03.08.2020;IN
54,735;02.08.2020;IN
57,118;01.08.2020;IN
55,078;31.07.2020;IN
52,123;30.07.2020;IN
48,513;29.07.2020;IN
47,703;28.07.2020;IN
49,931;27.07.2020;IN
48,661;26.07.2020;IN
48,916;25.07.2020;IN
49,310;24.07.2020;IN
45,720;23.07.2020;IN
37,724;22.07.2020;IN
37,148;21.07.2020;IN
40,425;20.07.2020;IN
38,902;19.07.2020;IN
34,884;18.07.2020;IN
34,956;17.07.2020;IN
32,695;16.07.2020;IN
29,429;15.07.2020;IN
28,498;14.07.2020;IN
28,701;13.07.2020;IN
28,637;12.07.2020;IN
27,114;11.07.2020;IN
26,506;10.07.2020;IN
24,879;09.07.2020;IN
22,752;08.07.2020;IN
22,252;07.07.2020;IN
24,248;06.07.2020;IN
24,850;05.07.2020;IN
22,771;04.07.2020;IN
20,903;03.07.2020;IN
19,148;02.07.2020;IN
18,653;01.07.2020;IN
18,522;30.06.2020;IN
19,459;29.06.2020;IN
19,906;28.06.2020;IN
18,552;27.06.2020;IN
17,296;26.06.2020;IN
16,922;25.06.2020;IN
15,968;24.06.2020;IN
14,933;23.06.2020;IN
14,821;22.06.2020;IN
15,413;21.06.2020;IN
14,516;20.06.2020;IN
13,586;19.06.2020;IN
12,881;18.06.2020;IN
10,974;17.06.2020;IN
10,667;16.06.2020;IN
11,502;15.06.2020;IN
11,929;14.06.2020;IN
11,458;13.06.2020;IN
10,956;12.06.2020;IN
9,996;11.06.2020;IN
9,985;10.06.2020;IN
9,987;09.06.2020;IN
9,983;08.06.2020;IN
9,971;07.06.2020;IN
9,887;06.06.2020;IN
9,851;05.06.2020;IN
9,304;04.06.2020;IN
8,909;03.06.2020;IN
8,171;02.06.2020;IN
8,392;01.06.2020;IN
8,380;31.05.2020;IN
7,964;30.05.2020;IN
7,466;29.05.2020;IN
6,566;28.05.2020;IN
6,387;27.05.2020;IN
6,535;26.05.2020;IN
6,977;25.05.2020;IN
6,767;24.05.2020;IN
6,654;23.05.2020;IN
6,088;22.05.2020;IN
5,609;21.05.2020;IN
5,611;20.05.2020;IN
4,970;19.05.2020;IN
5,242;18.05.2020;IN
4,987;17.05.2020;IN
3,970;16.05.2020;IN
3,967;15.05.2020;IN
3,722;14.05.2020;IN
3,525;13.05.2020;IN
3,604;12.05.2020;IN
4,213;11.05.2020;IN
3,277;10.05.2020;IN
3,320;09.05.2020;IN
3,390;08.05.2020;IN
3,561;07.05.2020;IN
2,958;06.05.2020;IN
3,900;05.05.2020;IN
2,553;04.05.2020;IN
2,644;03.05.2020;IN
2,293;02.05.2020;IN
1,993;01.05.2020;IN
1,718;30.04.2020;IN
1,897;29.04.2020;IN
1,543;28.04.2020;IN
1,396;27.04.2020;IN
1,990;26.04.2020;IN
1,429;25.04.2020;IN
1,684;24.04.2020;IN
1,409;23.04.2020;IN
1,383;22.04.2020;IN
1,336;21.04.2020;IN
1,553;20.04.2020;IN
1,334;19.04.2020;IN
991;18.04.2020;IN
1,007;17.04.2020;IN
941;16.04.2020;IN
1,076;15.04.2020;IN
1,211;14.04.2020;IN
796;13.04.2020;IN
909;12.04.2020;IN
1,035;11.04.2020;IN
547;10.04.2020;IN
591;09.04.2020;IN
853;08.04.2020;IN
354;07.04.2020;IN
693;06.04.2020;IN
472;05.04.2020;IN
601;04.04.2020;IN
336;03.04.2020;IN
329;02.04.2020;IN
385;01.04.2020;IN
180;31.03.2020;IN
92;30.03.2020;IN
255;29.03.2020;IN
0;28.03.2020;IN
75;27.03.2020;IN
43;26.03.2020;IN
87;25.03.2020;IN
85;24.03.2020;IN
93;23.03.2020;IN
58;22.03.2020;IN
88;21.03.2020;IN
0;20.03.2020;IN
40;19.03.2020;IN
14;18.03.2020;IN
23;17.03.2020;IN
7;16.03.2020;IN
23;15.03.2020;IN
3;14.03.2020;IN
7;13.03.2020;IN
14;12.03.2020;IN
10;11.03.2020;IN
6;10.03.2020;IN
5;09.03.2020;IN
5;08.03.2020;IN
3;07.03.2020;IN
3;06.03.2020;IN
1;05.03.2020;IN
22;04.03.2020;IN
0;03.03.2020;IN
2;02.03.2020;IN
0;01.03.2020;IN
0;29.02.2020;IN
0;28.02.2020;IN
0;27.02.2020;IN
0;26.02.2020;IN
0;25.02.2020;IN
0;24.02.2020;IN
0;23.02.2020;IN
0;22.02.2020;IN
0;21.02.2020;IN
0;20.02.2020;IN
0;19.02.2020;IN
0;18.02.2020;IN
0;17.02.2020;IN
0;16.02.2020;IN
0;15.02.2020;IN
0;14.02.2020;IN
0;13.02.2020;IN
0;12.02.2020;IN
0;11.02.2020;IN
0;10.02.2020;IN
0;09.02.2020;IN
0;08.02.2020;IN
0;07.02.2020;IN
0;06.02.2020;IN
0;05.02.2020;IN
0;04.02.2020;IN
1;03.02.2020;IN
1;02.02.2020;IN
0;01.02.2020;IN
0;31.01.2020;IN
5;30.01.2020;IN
0;29.01.2020;IN
0;28.01.2020;IN
0;27.01.2020;IN
0;26.01.2020;IN
0;25.01.2020;IN
0;24.01.2020;IN
0;23.01.2020;IN
0;22.01.2020;IN
0;21.01.2020;IN
0;20.01.2020;IN
0;19.01.2020;IN
0;18.01.2020;IN
0;17.01.2020;IN
0;16.01.2020;IN
0;15.01.2020;IN
0;14.01.2020;IN
0;13.01.2020;IN
0;12.01.2020;IN
0;11.01.2020;IN
0;10.01.2020;IN
0;09.01.2020;IN
0;08.01.2020;IN
0;07.01.2020;IN
0;06.01.2020;IN
0;05.01.2020;IN
0;04.01.2020;IN
6,089;07.12.2020;ID
6,027;06.12.2020;ID
5,803;05.12.2020;ID
8,369;04.12.2020;ID
5,533;03.12.2020;ID
5,092;02.12.2020;ID
4,617;01.12.2020;ID
6,267;30.11.2020;ID
5,418;29.11.2020;ID
5,828;28.11.2020;ID
4,917;27.11.2020;ID
5,534;26.11.2020;ID
4,192;25.11.2020;ID
4,442;24.11.2020;ID
4,360;23.11.2020;ID
4,998;22.11.2020;ID
4,792;21.11.2020;ID
4,798;20.11.2020;ID
4,265;19.11.2020;ID
3,807;18.11.2020;ID
3,535;17.11.2020;ID
4,106;16.11.2020;ID
5,272;15.11.2020;ID
5,444;14.11.2020;ID
4,173;13.11.2020;ID
3,770;12.11.2020;ID
3,779;11.11.2020;ID
2,853;10.11.2020;ID
3,880;09.11.2020;ID
4,262;08.11.2020;ID
0;07.11.2020;ID
7,843;06.11.2020;ID
3,356;05.11.2020;ID
2,973;04.11.2020;ID
2,618;03.11.2020;ID
2,696;02.11.2020;ID
3,143;01.11.2020;ID
2,897;31.10.2020;ID
3,565;30.10.2020;ID
4,029;29.10.2020;ID
3,520;28.10.2020;ID
3,222;27.10.2020;ID
3,732;26.10.2020;ID
4,070;25.10.2020;ID
4,369;24.10.2020;ID
4,432;23.10.2020;ID
4,267;22.10.2020;ID
3,602;21.10.2020;ID
3,373;20.10.2020;ID
4,105;19.10.2020;ID
4,301;18.10.2020;ID
4,301;17.10.2020;ID
4,411;16.10.2020;ID
4,127;15.10.2020;ID
3,906;14.10.2020;ID
3,267;13.10.2020;ID
4,497;12.10.2020;ID
4,294;11.10.2020;ID
4,094;10.10.2020;ID
4,850;09.10.2020;ID
4,538;08.10.2020;ID
4,056;07.10.2020;ID
3,622;06.10.2020;ID
3,992;05.10.2020;ID
4,007;04.10.2020;ID
4,317;03.10.2020;ID
4,174;02.10.2020;ID
4,284;01.10.2020;ID
4,002;30.09.2020;ID
3,509;29.09.2020;ID
3,874;28.09.2020;ID
4,494;27.09.2020;ID
4,823;26.09.2020;ID
4,634;25.09.2020;ID
4,465;24.09.2020;ID
4,071;23.09.2020;ID
4,176;22.09.2020;ID
3,989;21.09.2020;ID
4,168;20.09.2020;ID
3,891;19.09.2020;ID
3,635;18.09.2020;ID
3,963;17.09.2020;ID
3,507;16.09.2020;ID
3,141;15.09.2020;ID
3,636;14.09.2020;ID
3,806;13.09.2020;ID
3,737;12.09.2020;ID
3,861;11.09.2020;ID
3,307;10.09.2020;ID
3,046;09.09.2020;ID
2,880;08.09.2020;ID
3,444;07.09.2020;ID
3,128;06.09.2020;ID
3,269;05.09.2020;ID
3,622;04.09.2020;ID
3,075;03.09.2020;ID
2,775;02.09.2020;ID
2,743;01.09.2020;ID
2,858;31.08.2020;ID
3,308;30.08.2020;ID
3,003;29.08.2020;ID
2,719;28.08.2020;ID
2,306;27.08.2020;ID
2,447;26.08.2020;ID
0;25.08.2020;ID
3,914;24.08.2020;ID
2,090;23.08.2020;ID
2,197;22.08.2020;ID
2,266;21.08.2020;ID
1,902;20.08.2020;ID
1,673;19.08.2020;ID
1,821;18.08.2020;ID
2,081;17.08.2020;ID
2,345;16.08.2020;ID
2,307;15.08.2020;ID
2,098;14.08.2020;ID
1,942;13.08.2020;ID
1,693;12.08.2020;ID
1,687;11.08.2020;ID
1,893;10.08.2020;ID
2,277;09.08.2020;ID
2,473;08.08.2020;ID
1,882;07.08.2020;ID
1,815;06.08.2020;ID
1,922;05.08.2020;ID
1,679;04.08.2020;ID
1,519;03.08.2020;ID
1,560;02.08.2020;ID
2,040;01.08.2020;ID
1,904;31.07.2020;ID
2,381;30.07.2020;ID
1,748;29.07.2020;ID
1,525;28.07.2020;ID
1,492;27.07.2020;ID
1,868;26.07.2020;ID
1,761;25.07.2020;ID
1,906;24.07.2020;ID
1,882;23.07.2020;ID
1,655;22.07.2020;ID
1,693;21.07.2020;ID
1,639;20.07.2020;ID
1,752;19.07.2020;ID
1,462;18.07.2020;ID
1,574;17.07.2020;ID
1,522;16.07.2020;ID
1,591;15.07.2020;ID
1,282;14.07.2020;ID
1,681;13.07.2020;ID
1,671;12.07.2020;ID
1,611;11.07.2020;ID
2,657;10.07.2020;ID
1,853;09.07.2020;ID
1,268;08.07.2020;ID
1,209;07.07.2020;ID
1,607;06.07.2020;ID
1,447;05.07.2020;ID
1,301;04.07.2020;ID
1,624;03.07.2020;ID
1,385;02.07.2020;ID
1,293;01.07.2020;ID
1,082;30.06.2020;ID
1,198;29.06.2020;ID
1,385;28.06.2020;ID
1,240;27.06.2020;ID
1,178;26.06.2020;ID
1,113;25.06.2020;ID
1,051;24.06.2020;ID
954;23.06.2020;ID
862;22.06.2020;ID
1,226;21.06.2020;ID
1,041;20.06.2020;ID
1,331;19.06.2020;ID
1,031;18.06.2020;ID
1,106;17.06.2020;ID
1,017;16.06.2020;ID
857;15.06.2020;ID
1,014;14.06.2020;ID
1,111;13.06.2020;ID
979;12.06.2020;ID
1,240;11.06.2020;ID
1,043;10.06.2020;ID
847;09.06.2020;ID
672;08.06.2020;ID
993;07.06.2020;ID
703;06.06.2020;ID
585;05.06.2020;ID
684;04.06.2020;ID
609;03.06.2020;ID
467;02.06.2020;ID
0;01.06.2020;ID
700;31.05.2020;ID
557;30.05.2020;ID
678;29.05.2020;ID
687;28.05.2020;ID
686;27.05.2020;ID
415;26.05.2020;ID
479;25.05.2020;ID
526;24.05.2020;ID
949;23.05.2020;ID
634;22.05.2020;ID
973;21.05.2020;ID
693;20.05.2020;ID
486;19.05.2020;ID
496;18.05.2020;ID
489;17.05.2020;ID
529;16.05.2020;ID
490;15.05.2020;ID
568;14.05.2020;ID
689;13.05.2020;ID
484;12.05.2020;ID
233;11.05.2020;ID
387;10.05.2020;ID
533;09.05.2020;ID
336;08.05.2020;ID
338;07.05.2020;ID
367;06.05.2020;ID
484;05.05.2020;ID
395;04.05.2020;ID
349;03.05.2020;ID
292;02.05.2020;ID
433;01.05.2020;ID
347;30.04.2020;ID
260;29.04.2020;ID
415;28.04.2020;ID
214;27.04.2020;ID
275;26.04.2020;ID
396;25.04.2020;ID
436;24.04.2020;ID
357;23.04.2020;ID
283;22.04.2020;ID
375;21.04.2020;ID
185;20.04.2020;ID
327;19.04.2020;ID
325;18.04.2020;ID
407;17.04.2020;ID
380;16.04.2020;ID
297;15.04.2020;ID
282;14.04.2020;ID
316;13.04.2020;ID
399;12.04.2020;ID
330;11.04.2020;ID
219;10.04.2020;ID
337;09.04.2020;ID
218;08.04.2020;ID
247;07.04.2020;ID
218;06.04.2020;ID
181;05.04.2020;ID
106;04.04.2020;ID
196;03.04.2020;ID
113;02.04.2020;ID
149;01.04.2020;ID
114;31.03.2020;ID
129;30.03.2020;ID
239;29.03.2020;ID
0;28.03.2020;ID
153;27.03.2020;ID
103;26.03.2020;ID
211;25.03.2020;ID
0;24.03.2020;ID
65;23.03.2020;ID
64;22.03.2020;ID
81;21.03.2020;ID
60;20.03.2020;ID
78;19.03.2020;ID
55;18.03.2020;ID
0;17.03.2020;ID
55;16.03.2020;ID
48;15.03.2020;ID
0;14.03.2020;ID
35;13.03.2020;ID
7;12.03.2020;ID
8;11.03.2020;ID
13;10.03.2020;ID
0;09.03.2020;ID
2;08.03.2020;ID
0;07.03.2020;ID
2;06.03.2020;ID
0;05.03.2020;ID
0;04.03.2020;ID
0;03.03.2020;ID
6;02.03.2020;ID
0;01.03.2020;ID
0;29.02.2020;ID
0;28.02.2020;ID
0;27.02.2020;ID
0;26.02.2020;ID
0;25.02.2020;ID
0;24.02.2020;ID
0;23.02.2020;ID
0;22.02.2020;ID
0;21.02.2020;ID
0;20.02.2020;ID
0;19.02.2020;ID
0;18.02.2020;ID
0;17.02.2020;ID
0;16.02.2020;ID
0;15.02.2020;ID
0;14.02.2020;ID
0;13.02.2020;ID
0;12.02.2020;ID
0;11.02.2020;ID
0;10.02.2020;ID
0;09.02.2020;ID
0;08.02.2020;ID
0;07.02.2020;ID
0;06.02.2020;ID
0;05.02.2020;ID
0;04.02.2020;ID
0;03.02.2020;ID
0;02.02.2020;ID
0;01.02.2020;ID
0;31.01.2020;ID
0;30.01.2020;ID
0;29.01.2020;ID
0;28.01.2020;ID
0;27.01.2020;ID
0;26.01.2020;ID
0;25.01.2020;ID
0;24.01.2020;ID
0;23.01.2020;ID
0;22.01.2020;ID
0;21.01.2020;ID
0;20.01.2020;ID
0;19.01.2020;ID
0;18.01.2020;ID
0;17.01.2020;ID
0;16.01.2020;ID
0;15.01.2020;ID
0;14.01.2020;ID
0;13.01.2020;ID
0;12.01.2020;ID
0;11.01.2020;ID
0;10.01.2020;ID
0;09.01.2020;ID
0;08.01.2020;ID
0;07.01.2020;ID
0;06.01.2020;ID
0;05.01.2020;ID
0;04.01.2020;ID
1,506;06.12.2020;IL
1,471;05.12.2020;IL
1,582;04.12.2020;IL
1,187;03.12.2020;IL
1,264;02.12.2020;IL
1,018;01.12.2020;IL
579;30.11.2020;IL
1,031;29.11.2020;IL
1,080;28.11.2020;IL
1,078;27.11.2020;IL
858;26.11.2020;IL
959;25.11.2020;IL
764;24.11.2020;IL
422;23.11.2020;IL
774;22.11.2020;IL
770;21.11.2020;IL
795;20.11.2020;IL
829;19.11.2020;IL
873;18.11.2020;IL
625;17.11.2020;IL
292;16.11.2020;IL
761;15.11.2020;IL
836;14.11.2020;IL
763;13.11.2020;IL
675;12.11.2020;IL
720;11.11.2020;IL
534;10.11.2020;IL
212;09.11.2020;IL
691;08.11.2020;IL
570;07.11.2020;IL
769;06.11.2020;IL
846;05.11.2020;IL
787;04.11.2020;IL
658;03.11.2020;IL
228;02.11.2020;IL
680;01.11.2020;IL
644;31.10.2020;IL
723;30.10.2020;IL
887;29.10.2020;IL
884;28.10.2020;IL
607;27.10.2020;IL
246;26.10.2020;IL
849;25.10.2020;IL
